BuildingIndex,Year,Month,Day,Hour,Quarter,P1(DayOfWeek),P2(Holiday),P3(Temp),P4(CloudCover),P5(SolarIrradiance),Generation
1,2018,7,13,7,0,5,4,26.5,2,63,4
1,2018,7,13,7,1,5,4,26.5,2,63,4
1,2018,7,13,7,2,5,4,26.5,2,63,4
1,2018,7,13,7,3,5,4,26.5,2,63,4
1,2018,7,13,8,0,5,4,26.9,3,63,8
1,2018,7,13,8,1,5,4,26.9,3,63,8
1,2018,7,13,8,2,5,4,26.9,3,63,8
1,2018,7,13,8,3,5,4,26.9,3,63,8
1,2018,7,13,9,0,5,4,27.9,3,63,24
1,2018,7,13,9,1,5,4,27.9,3,63,24
1,2018,7,13,9,2,5,4,27.9,3,63,24
1,2018,7,13,9,3,5,4,27.9,3,63,24
1,2018,7,13,10,0,5,4,28.7,3,63,32
1,2018,7,13,10,1,5,4,28.7,3,63,32
1,2018,7,13,10,2,5,4,28.7,3,63,32
1,2018,7,13,10,3,5,4,28.7,3,63,32
1,2018,7,13,11,0,5,4,29.6,3,63,56
1,2018,7,13,11,1,5,4,29.6,3,63,56
1,2018,7,13,11,2,5,4,29.6,3,63,56
1,2018,7,13,11,3,5,4,29.6,3,63,56
1,2018,7,13,12,0,5,4,30.9,3,63,24
1,2018,7,13,12,1,5,4,30.9,3,63,24
1,2018,7,13,12,2,5,4,30.9,3,63,24
1,2018,7,13,12,3,5,4,30.9,3,63,24
1,2018,7,13,13,0,5,4,30.6,3,63,24
1,2018,7,13,13,1,5,4,30.6,3,63,24
1,2018,7,13,13,2,5,4,30.6,3,63,24
1,2018,7,13,13,3,5,4,30.6,3,63,24
1,2018,7,13,14,0,5,4,31.3,3,63,56
1,2018,7,13,14,1,5,4,31.3,3,63,56
1,2018,7,13,14,2,5,4,31.3,3,63,56
1,2018,7,13,14,3,5,4,31.3,3,63,56
1,2018,7,13,15,0,5,4,31.3,3,63,56
1,2018,7,13,15,1,5,4,31.3,3,63,56
1,2018,7,13,15,2,5,4,31.3,3,63,56
1,2018,7,13,15,3,5,4,31.3,3,63,56
1,2018,7,13,16,0,5,4,31.3,1,63,8
1,2018,7,13,16,1,5,4,31.3,1,63,8
1,2018,7,13,16,2,5,4,31.3,1,63,8
1,2018,7,13,16,3,5,4,31.3,1,63,8
1,2018,7,13,17,0,5,4,32.3,1,63,20
1,2018,7,13,17,1,5,4,32.3,1,63,20
1,2018,7,13,17,2,5,4,32.3,1,63,20
1,2018,7,13,17,3,5,4,32.3,1,63,20
1,2018,7,13,18,0,5,4,31.8,1,63,8
1,2018,7,13,18,1,5,4,31.8,1,63,8
1,2018,7,13,18,2,5,4,31.8,1,63,8
1,2018,7,13,18,3,5,4,31.8,1,63,8
1,2018,7,13,19,0,5,4,31.1,1,63,0
1,2018,7,13,19,1,5,4,31.1,1,63,0
1,2018,7,13,19,2,5,4,31.1,1,63,0
1,2018,7,13,19,3,5,4,31.1,1,63,0
1,2018,7,13,20,0,5,4,29.7,1,63,0
1,2018,7,13,20,1,5,4,29.7,1,63,0
1,2018,7,13,20,2,5,4,29.7,1,63,0
1,2018,7,13,20,3,5,4,29.7,1,63,0
1,2018,7,13,21,0,5,4,28.5,1,63,0
1,2018,7,13,21,1,5,4,28.5,1,63,0
1,2018,7,13,21,2,5,4,28.5,1,63,0
1,2018,7,13,21,3,5,4,28.5,1,63,0
1,2018,7,13,22,0,5,4,27.8,1,63,0
1,2018,7,13,22,1,5,4,27.8,1,63,0
1,2018,7,13,22,2,5,4,27.8,1,63,0
1,2018,7,13,22,3,5,4,27.8,1,63,0
1,2018,7,13,23,0,5,4,27.3,1,63,0
1,2018,7,13,23,1,5,4,27.3,1,63,0
1,2018,7,13,23,2,5,4,27.3,1,63,0
1,2018,7,13,23,3,5,4,27.3,1,63,0
1,2018,7,13,24,0,5,4,26.9,1,63,0
1,2018,7,14,0,1,6,5,26.9,1,63,0
1,2018,7,14,0,2,6,5,26.9,1,63,0
1,2018,7,14,0,3,6,5,26.9,1,63,0
1,2018,7,14,1,0,6,5,26.2,1,63,0
1,2018,7,14,1,1,6,5,26.2,1,63,0
1,2018,7,14,1,2,6,5,26.2,1,63,0
1,2018,7,14,1,3,6,5,26.2,1,63,0
1,2018,7,14,2,0,6,5,25.9,3,63,0
1,2018,7,14,2,1,6,5,25.9,3,63,0
1,2018,7,14,2,2,6,5,25.9,3,63,0
1,2018,7,14,2,3,6,5,25.9,3,63,0
1,2018,7,14,3,0,6,5,25.9,3,63,0
1,2018,7,14,3,1,6,5,25.9,3,63,0
1,2018,7,14,3,2,6,5,25.9,3,63,0
1,2018,7,14,3,3,6,5,25.9,3,63,0
1,2018,7,14,4,0,6,5,25.8,3,63,0
1,2018,7,14,4,1,6,5,25.8,3,63,0
1,2018,7,14,4,2,6,5,25.8,3,63,0
1,2018,7,14,4,3,6,5,25.8,3,63,0
1,2018,7,14,5,0,6,5,25.6,1,63,0
1,2018,7,14,5,1,6,5,25.6,1,63,0
1,2018,7,14,5,2,6,5,25.6,1,63,0
1,2018,7,14,5,3,6,5,25.6,1,63,0
1,2018,7,14,6,0,6,5,25.5,3,63,0
1,2018,7,14,6,1,6,5,25.5,3,63,0
1,2018,7,14,6,2,6,5,25.5,3,63,0
1,2018,7,14,6,3,6,5,25.5,3,63,0
1,2018,7,14,7,0,6,5,25.9,3,63,8
1,2018,7,14,7,1,6,5,25.9,3,63,8
1,2018,7,14,7,2,6,5,25.9,3,63,8
1,2018,7,14,7,3,6,5,25.9,3,63,8
1,2018,7,14,8,0,6,5,27,3,63,24
1,2018,7,14,8,1,6,5,27,3,63,24
1,2018,7,14,8,2,6,5,27,3,63,24
1,2018,7,14,8,3,6,5,27,3,63,24
1,2018,7,14,9,0,6,5,27.5,3,63,20
1,2018,7,14,9,1,6,5,27.5,3,63,20
1,2018,7,14,9,2,6,5,27.5,3,63,20
1,2018,7,14,9,3,6,5,27.5,3,63,20
1,2018,7,14,10,0,6,5,29.2,3,63,56
1,2018,7,14,10,1,6,5,29.2,3,63,56
1,2018,7,14,10,2,6,5,29.2,3,63,56
1,2018,7,14,10,3,6,5,29.2,3,63,56
1,2018,7,14,11,0,6,5,30.1,3,63,60
1,2018,7,14,11,1,6,5,30.1,3,63,60
1,2018,7,14,11,2,6,5,30.1,3,63,60
1,2018,7,14,11,3,6,5,30.1,3,63,60
1,2018,7,14,12,0,6,5,30.9,1,63,64
1,2018,7,14,12,1,6,5,30.9,1,63,64
1,2018,7,14,12,2,6,5,30.9,1,63,64
1,2018,7,14,12,3,6,5,30.9,1,63,64
1,2018,7,14,13,0,6,5,31.9,2,63,60
1,2018,7,14,13,1,6,5,31.9,2,63,60
1,2018,7,14,13,2,6,5,31.9,2,63,60
1,2018,7,14,13,3,6,5,31.9,2,63,60
1,2018,7,14,14,0,6,5,31.7,1,63,20
1,2018,7,14,14,1,6,5,31.7,1,63,20
1,2018,7,14,14,2,6,5,31.7,1,63,20
1,2018,7,14,14,3,6,5,31.7,1,63,20
1,2018,7,14,15,0,6,5,31.6,1,63,16
1,2018,7,14,15,1,6,5,31.6,1,63,16
1,2018,7,14,15,2,6,5,31.6,1,63,16
1,2018,7,14,15,3,6,5,31.6,1,63,16
1,2018,7,14,16,0,6,5,31.7,3,63,8
1,2018,7,14,16,1,6,5,31.7,3,63,8
1,2018,7,14,16,2,6,5,31.7,3,63,8
1,2018,7,14,16,3,6,5,31.7,3,63,8
1,2018,7,14,17,0,6,5,32.4,1,63,24
1,2018,7,14,17,1,6,5,32.4,1,63,24
1,2018,7,14,17,2,6,5,32.4,1,63,24
1,2018,7,14,17,3,6,5,32.4,1,63,24
1,2018,7,14,18,0,6,5,32.4,1,63,8
1,2018,7,14,18,1,6,5,32.4,1,63,8
1,2018,7,14,18,2,6,5,32.4,1,63,8
1,2018,7,14,18,3,6,5,32.4,1,63,8
1,2018,7,14,19,0,6,5,32.3,1,63,0
1,2018,7,14,19,1,6,5,32.3,1,63,0
1,2018,7,14,19,2,6,5,32.3,1,63,0
1,2018,7,14,19,3,6,5,32.3,1,63,0
1,2018,7,14,20,0,6,5,30,1,63,0
1,2018,7,14,20,1,6,5,30,1,63,0
1,2018,7,14,20,2,6,5,30,1,63,0
1,2018,7,14,20,3,6,5,30,1,63,0
1,2018,7,14,21,0,6,5,29.1,1,63,0
1,2018,7,14,21,1,6,5,29.1,1,63,0
1,2018,7,14,21,2,6,5,29.1,1,63,0
1,2018,7,14,21,3,6,5,29.1,1,63,0
1,2018,7,14,22,0,6,5,28.1,1,63,0
1,2018,7,14,22,1,6,5,28.1,1,63,0
1,2018,7,14,22,2,6,5,28.1,1,63,0
1,2018,7,14,22,3,6,5,28.1,1,63,0
1,2018,7,14,23,0,6,5,27.4,1,63,0
1,2018,7,14,23,1,6,5,27.4,1,63,0
1,2018,7,14,23,2,6,5,27.4,1,63,0
1,2018,7,14,23,3,6,5,27.4,1,63,0
1,2018,7,14,24,0,6,5,26.5,1,63,0
1,2018,7,15,0,1,7,5,26.5,1,63,0
1,2018,7,15,0,2,7,5,26.5,1,63,0
1,2018,7,15,0,3,7,5,26.5,1,63,0
1,2018,7,15,1,0,7,5,25.7,1,63,0
1,2018,7,15,1,1,7,5,25.7,1,63,0
1,2018,7,15,1,2,7,5,25.7,1,63,0
1,2018,7,15,1,3,7,5,25.7,1,63,0
1,2018,7,15,2,0,7,5,25.6,1,63,0
1,2018,7,15,2,1,7,5,25.6,1,63,0
1,2018,7,15,2,2,7,5,25.6,1,63,0
1,2018,7,15,2,3,7,5,25.6,1,63,0
1,2018,7,15,3,0,7,5,25.6,2,63,0
1,2018,7,15,3,1,7,5,25.6,2,63,0
1,2018,7,15,3,2,7,5,25.6,2,63,0
1,2018,7,15,3,3,7,5,25.6,2,63,0
1,2018,7,15,4,0,7,5,25.5,1,63,0
1,2018,7,15,4,1,7,5,25.5,1,63,0
1,2018,7,15,4,2,7,5,25.5,1,63,0
1,2018,7,15,4,3,7,5,25.5,1,63,0
1,2018,7,15,5,0,7,5,25.1,1,63,0
1,2018,7,15,5,1,7,5,25.1,1,63,0
1,2018,7,15,5,2,7,5,25.1,1,63,0
1,2018,7,15,5,3,7,5,25.1,1,63,0
1,2018,7,15,6,0,7,5,24.8,1,63,0
1,2018,7,15,6,1,7,5,24.8,1,63,0
1,2018,7,15,6,2,7,5,24.8,1,63,0
1,2018,7,15,6,3,7,5,24.8,1,63,0
1,2018,7,15,7,0,7,5,25.7,1,63,8
1,2018,7,15,7,1,7,5,25.7,1,63,8
1,2018,7,15,7,2,7,5,25.7,1,63,8
1,2018,7,15,7,3,7,5,25.7,1,63,8
1,2018,7,15,8,0,7,5,27.3,1,63,28
1,2018,7,15,8,1,7,5,27.3,1,63,28
1,2018,7,15,8,2,7,5,27.3,1,63,28
1,2018,7,15,8,3,7,5,27.3,1,63,28
1,2018,7,15,9,0,7,5,28.3,1,63,36
1,2018,7,15,9,1,7,5,28.3,1,63,36
1,2018,7,15,9,2,7,5,28.3,1,63,36
1,2018,7,15,9,3,7,5,28.3,1,63,36
1,2018,7,15,10,0,7,5,29.9,2,63,52
1,2018,7,15,10,1,7,5,29.9,2,63,52
1,2018,7,15,10,2,7,5,29.9,2,63,52
1,2018,7,15,10,3,7,5,29.9,2,63,52
1,2018,7,15,11,0,7,5,31,1,63,56
1,2018,7,15,11,1,7,5,31,1,63,56
1,2018,7,15,11,2,7,5,31,1,63,56
1,2018,7,15,11,3,7,5,31,1,63,56
1,2018,7,15,12,0,7,5,32.1,1,63,60
1,2018,7,15,12,1,7,5,32.1,1,63,60
1,2018,7,15,12,2,7,5,32.1,1,63,60
1,2018,7,15,12,3,7,5,32.1,1,63,60
1,2018,7,15,13,0,7,5,33,1,63,56
1,2018,7,15,13,1,7,5,33,1,63,56
1,2018,7,15,13,2,7,5,33,1,63,56
1,2018,7,15,13,3,7,5,33,1,63,56
1,2018,7,15,14,0,7,5,33.5,1,63,56
1,2018,7,15,14,1,7,5,33.5,1,63,56
1,2018,7,15,14,2,7,5,33.5,1,63,56
1,2018,7,15,14,3,7,5,33.5,1,63,56
1,2018,7,15,15,0,7,5,33.7,1,63,48
1,2018,7,15,15,1,7,5,33.7,1,63,48
1,2018,7,15,15,2,7,5,33.7,1,63,48
1,2018,7,15,15,3,7,5,33.7,1,63,48
1,2018,7,15,16,0,7,5,34.2,1,63,36
1,2018,7,15,16,1,7,5,34.2,1,63,36
1,2018,7,15,16,2,7,5,34.2,1,63,36
1,2018,7,15,16,3,7,5,34.2,1,63,36
1,2018,7,15,17,0,7,5,33.6,1,63,24
1,2018,7,15,17,1,7,5,33.6,1,63,24
1,2018,7,15,17,2,7,5,33.6,1,63,24
1,2018,7,15,17,3,7,5,33.6,1,63,24
1,2018,7,15,18,0,7,5,33.2,1,63,8
1,2018,7,15,18,1,7,5,33.2,1,63,8
1,2018,7,15,18,2,7,5,33.2,1,63,8
1,2018,7,15,18,3,7,5,33.2,1,63,8
1,2018,7,15,19,0,7,5,32.2,1,63,0
1,2018,7,15,19,1,7,5,32.2,1,63,0
1,2018,7,15,19,2,7,5,32.2,1,63,0
1,2018,7,15,19,3,7,5,32.2,1,63,0
1,2018,7,15,20,0,7,5,30.6,1,63,0
1,2018,7,15,20,1,7,5,30.6,1,63,0
1,2018,7,15,20,2,7,5,30.6,1,63,0
1,2018,7,15,20,3,7,5,30.6,1,63,0
1,2018,7,15,21,0,7,5,29.7,1,63,0
1,2018,7,15,21,1,7,5,29.7,1,63,0
1,2018,7,15,21,2,7,5,29.7,1,63,0
1,2018,7,15,21,3,7,5,29.7,1,63,0
1,2018,7,15,22,0,7,5,28.9,1,63,0
1,2018,7,15,22,1,7,5,28.9,1,63,0
1,2018,7,15,22,2,7,5,28.9,1,63,0
1,2018,7,15,22,3,7,5,28.9,1,63,0
1,2018,7,15,23,0,7,5,28.3,1,63,0
1,2018,7,15,23,1,7,5,28.3,1,63,0
1,2018,7,15,23,2,7,5,28.3,1,63,0
1,2018,7,15,23,3,7,5,28.3,1,63,0
1,2018,7,15,24,0,7,5,27.5,1,63,0
1,2018,7,16,0,1,1,4,27.5,1,63,0
1,2018,7,16,0,2,1,4,27.5,1,63,0
1,2018,7,16,0,3,1,4,27.5,1,63,0
1,2018,7,16,1,0,1,4,27.1,1,63,0
1,2018,7,16,1,1,1,4,27.1,1,63,0
1,2018,7,16,1,2,1,4,27.1,1,63,0
1,2018,7,16,1,3,1,4,27.1,1,63,0
1,2018,7,16,2,0,1,4,26.3,1,63,0
1,2018,7,16,2,1,1,4,26.3,1,63,0
1,2018,7,16,2,2,1,4,26.3,1,63,0
1,2018,7,16,2,3,1,4,26.3,1,63,0
1,2018,7,16,3,0,1,4,26.2,1,63,0
1,2018,7,16,3,1,1,4,26.2,1,63,0
1,2018,7,16,3,2,1,4,26.2,1,63,0
1,2018,7,16,3,3,1,4,26.2,1,63,0
1,2018,7,16,4,0,1,4,26.1,1,63,0
1,2018,7,16,4,1,1,4,26.1,1,63,0
1,2018,7,16,4,2,1,4,26.1,1,63,0
1,2018,7,16,4,3,1,4,26.1,1,63,0
1,2018,7,16,5,0,1,4,25.8,1,63,0
1,2018,7,16,5,1,1,4,25.8,1,63,0
1,2018,7,16,5,2,1,4,25.8,1,63,0
1,2018,7,16,5,3,1,4,25.8,1,63,0
1,2018,7,16,6,0,1,4,25.7,1,63,0
1,2018,7,16,6,1,1,4,25.7,1,63,0
1,2018,7,16,6,2,1,4,25.7,1,63,0
1,2018,7,16,6,3,1,4,25.7,1,63,0
1,2018,7,16,7,0,1,4,26.4,1,63,4
1,2018,7,16,7,1,1,4,26.4,1,63,4
1,2018,7,16,7,2,1,4,26.4,1,63,4
1,2018,7,16,7,3,1,4,26.4,1,63,4
1,2018,7,16,8,0,1,4,27.5,1,63,20
1,2018,7,16,8,1,1,4,27.5,1,63,20
1,2018,7,16,8,2,1,4,27.5,1,63,20
1,2018,7,16,8,3,1,4,27.5,1,63,20
1,2018,7,16,9,0,1,4,28.9,1,63,36
1,2018,7,16,9,1,1,4,28.9,1,63,36
1,2018,7,16,9,2,1,4,28.9,1,63,36
1,2018,7,16,9,3,1,4,28.9,1,63,36
1,2018,7,16,10,0,1,4,30.5,1,63,48
1,2018,7,16,10,1,1,4,30.5,1,63,48
1,2018,7,16,10,2,1,4,30.5,1,63,48
1,2018,7,16,10,3,1,4,30.5,1,63,48
1,2018,7,16,11,0,1,4,31.7,1,63,52
1,2018,7,16,11,1,1,4,31.7,1,63,52
1,2018,7,16,11,2,1,4,31.7,1,63,52
1,2018,7,16,11,3,1,4,31.7,1,63,52
1,2018,7,16,12,0,1,4,32.7,1,63,60
1,2018,7,16,12,1,1,4,32.7,1,63,60
1,2018,7,16,12,2,1,4,32.7,1,63,60
1,2018,7,16,12,3,1,4,32.7,1,63,60
1,2018,7,16,13,0,1,4,33.3,1,63,44
1,2018,7,16,13,1,1,4,33.3,1,63,44
1,2018,7,16,13,2,1,4,33.3,1,63,44
1,2018,7,16,13,3,1,4,33.3,1,63,44
1,2018,7,16,14,0,1,4,32.5,2,63,52
1,2018,7,16,14,1,1,4,32.5,2,63,52
1,2018,7,16,14,2,1,4,32.5,2,63,52
1,2018,7,16,14,3,1,4,32.5,2,63,52
1,2018,7,16,15,0,1,4,33.7,1,63,16
1,2018,7,16,15,1,1,4,33.7,1,63,16
1,2018,7,16,15,2,1,4,33.7,1,63,16
1,2018,7,16,15,3,1,4,33.7,1,63,16
1,2018,7,16,16,0,1,4,34.2,2,63,16
1,2018,7,16,16,1,1,4,34.2,2,63,16
1,2018,7,16,16,2,1,4,34.2,2,63,16
1,2018,7,16,16,3,1,4,34.2,2,63,16
1,2018,7,16,17,0,1,4,33.2,1,63,28
1,2018,7,16,17,1,1,4,33.2,1,63,28
1,2018,7,16,17,2,1,4,33.2,1,63,28
1,2018,7,16,17,3,1,4,33.2,1,63,28
1,2018,7,16,18,0,1,4,33.4,1,63,12
1,2018,7,16,18,1,1,4,33.4,1,63,12
1,2018,7,16,18,2,1,4,33.4,1,63,12
1,2018,7,16,18,3,1,4,33.4,1,63,12
1,2018,7,16,19,0,1,4,31.9,2,63,4
1,2018,7,16,19,1,1,4,31.9,2,63,4
1,2018,7,16,19,2,1,4,31.9,2,63,4
1,2018,7,16,19,3,1,4,31.9,2,63,4
1,2018,7,16,20,0,1,4,30.4,2,63,0
1,2018,7,16,20,1,1,4,30.4,2,63,0
1,2018,7,16,20,2,1,4,30.4,2,63,0
1,2018,7,16,20,3,1,4,30.4,2,63,0
1,2018,7,16,21,0,1,4,29.3,2,63,0
1,2018,7,16,21,1,1,4,29.3,2,63,0
1,2018,7,16,21,2,1,4,29.3,2,63,0
1,2018,7,16,21,3,1,4,29.3,2,63,0
1,2018,7,16,22,0,1,4,28.8,1,63,0
1,2018,7,16,22,1,1,4,28.8,1,63,0
1,2018,7,16,22,2,1,4,28.8,1,63,0
1,2018,7,16,22,3,1,4,28.8,1,63,0
1,2018,7,16,23,0,1,4,28.2,1,63,0
1,2018,7,16,23,1,1,4,28.2,1,63,0
1,2018,7,16,23,2,1,4,28.2,1,63,0
1,2018,7,16,23,3,1,4,28.2,1,63,0
1,2018,7,16,24,0,1,4,27.5,1,63,0
1,2018,7,17,0,1,2,4,27.5,1,63,0
1,2018,7,17,0,2,2,4,27.5,1,63,0
1,2018,7,17,0,3,2,4,27.5,1,63,0
1,2018,7,17,1,0,2,4,27.2,3,63,0
1,2018,7,17,1,1,2,4,27.2,3,63,0
1,2018,7,17,1,2,2,4,27.2,3,63,0
1,2018,7,17,1,3,2,4,27.2,3,63,0
1,2018,7,17,2,0,2,4,26.5,2,63,0
1,2018,7,17,2,1,2,4,26.5,2,63,0
1,2018,7,17,2,2,2,4,26.5,2,63,0
1,2018,7,17,2,3,2,4,26.5,2,63,0
1,2018,7,17,3,0,2,4,26.2,1,63,0
1,2018,7,17,3,1,2,4,26.2,1,63,0
1,2018,7,17,3,2,2,4,26.2,1,63,0
1,2018,7,17,3,3,2,4,26.2,1,63,0
1,2018,7,17,4,0,2,4,26.2,1,63,0
1,2018,7,17,4,1,2,4,26.2,1,63,0
1,2018,7,17,4,2,2,4,26.2,1,63,0
1,2018,7,17,4,3,2,4,26.2,1,63,0
1,2018,7,17,5,0,2,4,25.8,1,63,0
1,2018,7,17,5,1,2,4,25.8,1,63,0
1,2018,7,17,5,2,2,4,25.8,1,63,0
1,2018,7,17,5,3,2,4,25.8,1,63,0
1,2018,7,17,6,0,2,4,25.5,1,63,0
1,2018,7,17,6,1,2,4,25.5,1,63,0
1,2018,7,17,6,2,2,4,25.5,1,63,0
1,2018,7,17,6,3,2,4,25.5,1,63,0
1,2018,7,17,7,0,2,4,25.9,2,63,8
1,2018,7,17,7,1,2,4,25.9,2,63,8
1,2018,7,17,7,2,2,4,25.9,2,63,8
1,2018,7,17,7,3,2,4,25.9,2,63,8
1,2018,7,17,8,0,2,4,27,2,63,24
1,2018,7,17,8,1,2,4,27,2,63,24
1,2018,7,17,8,2,2,4,27,2,63,24
1,2018,7,17,8,3,2,4,27,2,63,24
1,2018,7,17,9,0,2,4,28.5,1,63,36
1,2018,7,17,9,1,2,4,28.5,1,63,36
1,2018,7,17,9,2,2,4,28.5,1,63,36
1,2018,7,17,9,3,2,4,28.5,1,63,36
1,2018,7,17,10,0,2,4,29.7,1,63,44
1,2018,7,17,10,1,2,4,29.7,1,63,44
1,2018,7,17,10,2,2,4,29.7,1,63,44
1,2018,7,17,10,3,2,4,29.7,1,63,44
1,2018,7,17,11,0,2,4,31.3,1,63,52
1,2018,7,17,11,1,2,4,31.3,1,63,52
1,2018,7,17,11,2,2,4,31.3,1,63,52
1,2018,7,17,11,3,2,4,31.3,1,63,52
1,2018,7,17,12,0,2,4,32.1,1,63,56
1,2018,7,17,12,1,2,4,32.1,1,63,56
1,2018,7,17,12,2,2,4,32.1,1,63,56
1,2018,7,17,12,3,2,4,32.1,1,63,56
1,2018,7,17,13,0,2,4,32.9,1,63,20
1,2018,7,17,13,1,2,4,32.9,1,63,20
1,2018,7,17,13,2,2,4,32.9,1,63,20
1,2018,7,17,13,3,2,4,32.9,1,63,20
1,2018,7,17,14,0,2,4,32.9,1,63,56
1,2018,7,17,14,1,2,4,32.9,1,63,56
1,2018,7,17,14,2,2,4,32.9,1,63,56
1,2018,7,17,14,3,2,4,32.9,1,63,56
1,2018,7,17,15,0,2,4,33.1,1,63,52
1,2018,7,17,15,1,2,4,33.1,1,63,52
1,2018,7,17,15,2,2,4,33.1,1,63,52
1,2018,7,17,15,3,2,4,33.1,1,63,52
1,2018,7,17,16,0,2,4,32.8,2,63,28
1,2018,7,17,16,1,2,4,32.8,2,63,28
1,2018,7,17,16,2,2,4,32.8,2,63,28
1,2018,7,17,16,3,2,4,32.8,2,63,28
1,2018,7,17,17,0,2,4,32.4,3,63,16
1,2018,7,17,17,1,2,4,32.4,3,63,16
1,2018,7,17,17,2,2,4,32.4,3,63,16
1,2018,7,17,17,3,2,4,32.4,3,63,16
1,2018,7,17,18,0,2,4,31.8,2,63,8
1,2018,7,17,18,1,2,4,31.8,2,63,8
1,2018,7,17,18,2,2,4,31.8,2,63,8
1,2018,7,17,18,3,2,4,31.8,2,63,8
1,2018,7,17,19,0,2,4,30.6,1,63,0
1,2018,7,17,19,1,2,4,30.6,1,63,0
1,2018,7,17,19,2,2,4,30.6,1,63,0
1,2018,7,17,19,3,2,4,30.6,1,63,0
1,2018,7,17,20,0,2,4,29.1,1,63,0
1,2018,7,17,20,1,2,4,29.1,1,63,0
1,2018,7,17,20,2,2,4,29.1,1,63,0
1,2018,7,17,20,3,2,4,29.1,1,63,0
1,2018,7,17,21,0,2,4,28,4,,0
1,2018,7,17,21,1,2,4,28,4,,0
1,2018,7,17,21,2,2,4,28,4,,0
1,2018,7,17,21,3,2,4,28,4,,0
1,2018,7,17,22,0,2,4,27.3,1,,0
1,2018,7,17,22,1,2,4,27.3,1,,0
1,2018,7,17,22,2,2,4,27.3,1,,0
1,2018,7,17,22,3,2,4,27.3,1,,0
1,2018,7,17,23,0,2,4,27,1,,0
1,2018,7,17,23,1,2,4,27,1,,0
1,2018,7,17,23,2,2,4,27,1,,0
1,2018,7,17,23,3,2,4,27,1,,0
1,2018,7,17,24,0,2,4,26.5,4,,0
1,2018,7,18,0,1,3,4,26.5,4,,0
1,2018,7,18,0,2,3,4,26.5,4,,0
1,2018,7,18,0,3,3,4,26.5,4,,0
1,2018,7,18,1,0,3,4,26.1,1,,0
1,2018,7,18,1,1,3,4,26.1,1,,0
1,2018,7,18,1,2,3,4,26.1,1,,0
1,2018,7,18,1,3,3,4,26.1,1,,0
1,2018,7,18,2,0,3,4,26.1,1,,0
1,2018,7,18,2,1,3,4,26.1,1,,0
1,2018,7,18,2,2,3,4,26.1,1,,0
1,2018,7,18,2,3,3,4,26.1,1,,0
1,2018,7,18,3,0,3,4,25.7,4,,0
1,2018,7,18,3,1,3,4,25.7,4,,0
1,2018,7,18,3,2,3,4,25.7,4,,0
1,2018,7,18,3,3,3,4,25.7,4,,0
1,2018,7,18,4,0,3,4,25.7,4,,0
1,2018,7,18,4,1,3,4,25.7,4,,0
1,2018,7,18,4,2,3,4,25.7,4,,0
1,2018,7,18,4,3,3,4,25.7,4,,0
1,2018,7,18,5,0,3,4,25.3,4,,0
1,2018,7,18,5,1,3,4,25.3,4,,0
1,2018,7,18,5,2,3,4,25.3,4,,0
1,2018,7,18,5,3,3,4,25.3,4,,0
1,2018,7,18,6,0,3,4,24.8,4,,0
1,2018,7,18,6,1,3,4,24.8,4,,0
1,2018,7,18,6,2,3,4,24.8,4,,0
1,2018,7,18,6,3,3,4,24.8,4,,0
1,2018,7,18,7,0,3,4,25.6,4,,0
1,2018,7,18,7,1,3,4,25.6,4,,0
1,2018,7,18,7,2,3,4,25.6,4,,0
1,2018,7,18,7,3,3,4,25.6,4,,0
1,2018,7,18,8,0,3,4,26.8,4,,0
1,2018,7,18,8,1,3,4,26.8,4,,0
1,2018,7,18,8,2,3,4,26.8,4,,0
1,2018,7,18,8,3,3,4,26.8,4,,0
1,2018,7,18,9,0,3,4,28.8,4,,0
1,2018,7,18,9,1,3,4,28.8,4,,0
1,2018,7,18,9,2,3,4,28.8,4,,0
1,2018,7,18,9,3,3,4,28.8,4,,0
1,2018,7,18,10,0,3,4,30.3,1,63,56
1,2018,7,18,10,1,3,4,30.3,1,63,56
1,2018,7,18,10,2,3,4,30.3,1,63,56
1,2018,7,18,10,3,3,4,30.3,1,63,56
1,2018,7,18,11,0,3,4,31,1,,56
1,2018,7,18,11,1,3,4,31,1,,56
1,2018,7,18,11,2,3,4,31,1,,56
1,2018,7,18,11,3,3,4,31,1,,56
1,2018,7,18,12,0,3,4,31.5,1,,56
1,2018,7,18,12,1,3,4,31.5,1,,56
1,2018,7,18,12,2,3,4,31.5,1,,56
1,2018,7,18,12,3,3,4,31.5,1,,56
1,2018,7,18,13,0,3,4,32.1,3,,56
1,2018,7,18,13,1,3,4,32.1,3,,56
1,2018,7,18,13,2,3,4,32.1,3,,56
1,2018,7,18,13,3,3,4,32.1,3,,56
1,2018,7,18,14,0,3,4,32,3,,56
1,2018,7,18,14,1,3,4,32,3,,56
1,2018,7,18,14,2,3,4,32,3,,56
1,2018,7,18,14,3,3,4,32,3,,56
1,2018,7,18,15,0,3,4,32.6,3,,56
1,2018,7,18,15,1,3,4,32.6,3,,56
1,2018,7,18,15,2,3,4,32.6,3,,56
1,2018,7,18,15,3,3,4,32.6,3,,56
1,2018,7,18,16,0,3,4,32.2,3,,56
1,2018,7,18,16,1,3,4,32.2,3,,56
1,2018,7,18,16,2,3,4,32.2,3,,56
1,2018,7,18,16,3,3,4,32.2,3,,56
1,2018,7,18,17,0,3,4,32.6,3,,56
